Announcement Date,Announcement Link,Demand-side Marketplace,Supply-side Marketplace,CDR Method,Total price (USD),Purchaser,Status,Supplier,Tons Delivered,Tons Purchased
2023-04-05 07:59:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Biochar Life,"1,51","1,51"
2023-04-05 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,44
2023-04-05 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,25
2023-04-05 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,28
2023-04-05 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,3
2023-04-05 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,8
2023-04-05 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,22
2023-04-05 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,61
2023-04-05 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,2
2023-04-05 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,15
2023-04-05 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,12
2023-04-05 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,34
2023-04-05 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,38
2023-04-04 00:00:00,Data partner submission through Portal,,,Electrochemical ocean CO2 capture,15000,Ledgy AG,undelivered,SeaO2,0,4
2023-04-04 00:00:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Pacific Biochar,1000,1000
2023-04-04 00:00:00,https://registry.puro.earth/carbon-sequestration/retirements,,Puro,Biochar,,Aggregate Purchase,delivered,Aperam BioEnergia,60,60
2023-04-03 12:59:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Carbonfuture Supplier,"17,49","17,49"
2023-03-31 08:55:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Carbonfuture Supplier,"103,55","103,55"
2023-03-31 08:55:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Bioenergie Frauenfeld,"96,7","96,7"
2023-03-31 00:00:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Pacific Biochar,"101,9","101,9"
2023-03-31 00:00:00,supercritical report,,Supercritical,Biooil,,Bennetts Associates,undelivered,Charm Industrial,0,4
2023-03-31 00:00:00,supercritical report,,Supercritical,Biochar,,Isobel Morton,undelivered,Wakefield Biochar,0,14
2023-03-31 00:00:00,supercritical report,,Supercritical,DAC,,Bennetts Associates,undelivered,Carbon Engineering,0,5
2023-03-31 00:00:00,Marketplace purchaser report,Klimate,Klimate,Biochar,,Aggregate Purchase,undelivered,Mash makes,0,500
2023-03-31 00:00:00,supercritical report,,Supercritical,Biochar,,Bennetts Associates,undelivered,Wakefield Biochar,0,24
2023-03-31 00:00:00,Marketplace purchaser report,Klimate,Klimate,Enhanced Weathering,,Aggregate Purchase,undelivered,UNDO,0,250
2023-03-31 00:00:00,supercritical report,,Supercritical,Enhanced Weathering,,Bennetts Associates,undelivered,UNDO,0,15
2023-03-30 00:00:00,supercritical report,,Supercritical,Biochar,,RMP Enterprise,undelivered,Wakefield Biochar,0,2
2023-03-30 00:00:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Pacific Biochar,"501,75","501,75"
2023-03-30 00:00:00,supercritical report,,Supercritical,Biochar,,Patients Know Best,undelivered,Wakefield Biochar,0,147
2023-03-30 00:00:00,supercritical report,,Supercritical,Biochar,,Scottish Equity Partners LLP,undelivered,Wakefield Biochar,0,23
2023-03-27 00:00:00,supercritical report,,Supercritical,Enhanced Weathering,,Faculty Science,undelivered,UNDO,0,8
2023-03-27 00:00:00,supercritical report,,Supercritical,Biochar,,Trafalgar House Penseions Administration Limited,undelivered,Wakefield Biochar,0,2
2023-03-27 00:00:00,supercritical report,,Supercritical,DAC,,Trafalgar House Penseions Administration Limited,undelivered,Carbon Engineering,0,1
2023-03-27 00:00:00,supercritical report,,Supercritical,Biochar,,Faculty Science,undelivered,Wakefield Biochar,0,9
2023-03-27 00:00:00,supercritical report,,Supercritical,Biooil,,Faculty Science,undelivered,Charm Industrial,0,1
2023-03-27 00:00:00,supercritical report,,Supercritical,DAC,,Faculty Science,undelivered,Carbon Engineering,0,1
2023-03-27 00:00:00,supercritical report,,Supercritical,Enhanced Weathering,,Trafalgar House Penseions Administration Limited,undelivered,UNDO,0,2
2023-03-24 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,35
2023-03-24 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,17
2023-03-24 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,85
2023-03-24 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,4
2023-03-24 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,47
2023-03-24 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,61
2023-03-21 00:00:00,Marketplace purchaser report,Klimate,Klimate,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,35
2023-03-21 00:00:00,Marketplace purchaser report,Klimate,Klimate,DAC,,Aggregate Purchase,undelivered,Climeworks,0,15
2023-03-21 00:00:00,supercritical report,,Supercritical,Biochar,,Lawton Communications Group,undelivered,Wakefield Biochar,0,15
2023-03-21 00:00:00,marketplace report,,Watershed,Mineralization,,Aggregate Purchase,undelivered,CarbonBuilt,0,100
2023-03-21 00:00:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Pacific Biochar,"500,51","500,51"
2023-03-21 00:00:00,supercritical report,,Supercritical,DAC,,Lawton Communications Group,undelivered,Carbon Engineering,0,1
2023-03-21 00:00:00,supercritical report,,Supercritical,Enhanced Weathering,,Lawton Communications Group,undelivered,UNDO,0,2
2023-03-20 10:46:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Carbonfuture Supplier,"7,26","7,26"
2023-03-20 00:00:00,supercritical report,,Supercritical,DAC,,Lightspeed X Visionaries Club,undelivered,Carbon Engineering,0,1
2023-03-20 00:00:00,supercritical report,,Supercritical,Biochar,,accuRx,undelivered,Wakefield Biochar,0,344
2023-03-20 00:00:00,supercritical report,,Supercritical,Biochar,,Ticket Tailor,undelivered,Wakefield Biochar,0,68
2023-03-20 00:00:00,supercritical report,,Supercritical,Biochar,,Lightspeed X Visionaries Club,undelivered,Wakefield Biochar,0,6
2023-03-17 11:03:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Carbonfuture Supplier,"19,98","19,98"
2023-03-17 11:03:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Carbonfuture Supplier,"48,15","48,15"
2023-03-17 11:03:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Carbonfuture Supplier,"88,02","88,02"
2023-03-17 00:00:00,,,Ceezer,Enhanced Weathering,20465,Unknown,delivered,GreenSand,155,155
2023-03-16 00:00:00,https://carbonx.world/carbonx-facilitates-a-new-1m-round-of-carbon-removal-purchases/,,Carbonx,Enhanced Weathering,,Carbonx Climate,undelivered,UNDO,0,1840
2023-03-16 00:00:00,https://carbonx.world/carbonx-facilitates-a-new-1m-round-of-carbon-removal-purchases/,,Carbonx,Enhanced Weathering,,Carbonx Climate,undelivered,Inplanet,0,1000
2023-03-16 00:00:00,https://carbonx.world/carbonx-facilitates-a-new-1m-round-of-carbon-removal-purchases/,,Carbonx,DAC,,Carbonx Climate,undelivered,Carbon Capture,0,280
2023-03-16 00:00:00,https://carbonx.world/carbonx-facilitates-a-new-1m-round-of-carbon-removal-purchases/,,Carbonx,Direct Ocean Removal,,Carbonx Climate,undelivered,Project Vesta,0,140
2023-03-16 00:00:00,https://carbonx.world/carbonx-facilitates-a-new-1m-round-of-carbon-removal-purchases/,,Carbonx,Biochar,,Carbonx Climate,undelivered,Sonnenerde,0,415
2023-03-15 00:00:00,supercritical report,Supercritical,Puro,Biochar,,FundApps Ltd,delivered,Wakefield Biochar,160,160
2023-03-13 00:00:00,supercritical report,,Supercritical,DAC,,Plural UK Management Limited,undelivered,Carbon Engineering,0,17
2023-03-13 00:00:00,supercritical report,,Supercritical,Enhanced Weathering,,Plural UK Management Limited,undelivered,UNDO,0,40
2023-03-13 00:00:00,supercritical report,,Supercritical,Biochar,,Plural UK Management Limited,undelivered,Wakefield Biochar,0,65
2023-03-10 00:00:00,,,Ceezer,Biochar,5719,Unknown,delivered,Wakefield Biochar,33,33
2023-03-10 00:00:00,,,Ceezer,Enhanced Weathering,2890,Unknown,undelivered,Everest Carbon,0,10
2023-03-10 00:00:00,https://www.prnewswire.com/news-releases/running-tide-becomes-microsofts-first-open-ocean-based-carbon-removal-supplier-301768338.html,,,Macroalgae,,Microsoft,undelivered,Running Tide,0,12000
2023-03-09 00:00:00,marketplace report,Down to Earth,Puro,Biochar,,Lauget Kaffi og Kultur,delivered,Oplandske Bioenergi (OBIO),"1,09","1,09"
2023-03-09 00:00:00,purchaser report,,,Biooil,"91576,79",Terraset,undelivered,Charm Industrial,0,"152,63"
2023-03-08 00:00:00,https://www.mlb.com/press-release/press-release-astros-and-1point5-announce-direct-air-capture-carbon-removal-cred,,,DAC,,Houston Astros,undelivered,1PointFive,0,0
2023-03-06 15:07:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Carbonfuture Supplier,"26,1","26,1"
2023-03-06 15:07:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Energiewerk Ilg,"10,53","10,53"
2023-03-06 15:07:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Carbon Centric,"41,39","41,39"
2023-03-06 00:00:00,supercritical report,,Supercritical,Enhanced Weathering,,TEAM 17 GROUP PLC,undelivered,UNDO,0,3
2023-03-06 00:00:00,supercritical report,,Supercritical,Biochar,,TEAM 17 GROUP PLC,undelivered,Wakefield Biochar,0,14
2023-03-05 00:00:00,marketplace report,Down to Earth,Puro,Biochar,,Hardanger Fjord Lodge,delivered,Oplandske Bioenergi (OBIO),1,1
2023-03-05 00:00:00,marketplace report,Down to Earth,Puro,Biochar,,Spesialgrossisten,delivered,Oplandske Bioenergi (OBIO),1,1
2023-03-05 00:00:00,marketplace report,Down to Earth,Puro,Biochar,,Fjærland Fjordstove,delivered,Oplandske Bioenergi (OBIO),1,1
2023-03-03 00:00:00,supercritical report,,Supercritical,Biochar,,Origami Energy	,delivered,Wakefield Biochar,168,168
2023-03-02 13:43:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Biochar Life,"49,06","49,06"
2023-03-01 00:00:00,supercritical report,,Supercritical,DAC,,Plural UK Management Limited,undelivered,Carbon Engineering,0,10
2023-03-01 00:00:00,supercritical report,,Supercritical,Biochar,,Plural UK Management Limited,delivered,Wakefield Biochar,60,60
2023-03-01 00:00:00,supercritical report,,Supercritical,Enhanced Weathering,,Plural UK Management Limited,undelivered,UNDO,0,11
2023-03-01 00:00:00,supercritical report,,Supercritical,Biochar,,TravelPerk,undelivered,Wakefield Biochar,0,465
2023-02-28 00:00:00,https://registry.puro.earth/carbon-sequestration/retirements,,Puro,Biochar,,Dropbox,delivered,Douglas County Forest Products,157,157
2023-02-28 00:00:00,https://registry.puro.earth/carbon-sequestration/retirements,,Puro,Biochar,,Dropbox,delivered,Freres Biochar,582,582
2023-02-28 00:00:00,https://registry.puro.earth/carbon-sequestration/retirements,,Puro,Biochar,,Dropbox,delivered,Freres Biochar,232,232
2023-02-28 00:00:00,https://registry.puro.earth/carbon-sequestration/retirements,,Puro,Biochar,,Dropbox,delivered,Freres Biochar,86,86
2023-02-27 00:00:00,marketplace report,Puro,Supercritical,Biochar,,Tide Platform,delivered,Wakefield Biochar,211,211
2023-02-25 00:00:00,purchaser report,CUR8,Puro,Biochar,34932,Aggregate Purchase,delivered,Novocarbo,164,164
2023-02-23 00:00:00,https://registry.puro.earth/carbon-sequestration/retirements,Watershed,Puro,Biochar,43152,Doordash,delivered,Douglas County Forest Products,372,372
2023-02-23 00:00:00,https://registry.puro.earth/carbon-sequestration/retirements,Watershed,Puro,Biochar,14484,Doordash,delivered,Douglas County Forest Products,128,128
2023-02-22 00:00:00,,,Ceezer,Biochar,8000,Unknown,undelivered,Bio Restorative Ideas,0,40
2023-02-21 00:00:00,https://registry.puro.earth/carbon-sequestration/retirements,,Puro,Biochar,1694,ZelfPro,delivered,Novocarbo,8,8
2023-02-20 00:00:00,marketplace report,Down to Earth,Puro,Biochar,,Statens Vegvesen,delivered,Oplandske Bioenergi (OBIO),3,3
2023-02-18 00:00:00,https://registry.puro.earth/carbon-sequestration/retirements,CUR8,Puro,Biochar,,Aggregate Purchase,delivered,Carbon Hill,104,104
2023-02-18 00:00:00,https://registry.puro.earth/carbon-sequestration/retirements,CUR8,Puro,Biochar,,Aggregate Purchase,delivered,Premier Forest,23,23
2023-02-17 12:22:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Carbonfuture Supplier,"45,3","45,3"
2023-02-17 12:22:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Carbonfuture Supplier,"44,71","44,71"
2023-02-17 00:00:00,https://registry.puro.earth/carbon-sequestration/retirements				,,Puro,Biochar,,LaCollection,delivered,Explocom GK SRL,13,13
2023-02-17 00:00:00,marketplace report,Puro,Supercritical,Biochar,,HFL,delivered,Wakefield Biochar,180,180
2023-02-17 00:00:00,https://registry.puro.earth/carbon-sequestration/retirements				,,Puro,Biochar,,LaCollection,delivered,Explocom GK SRL,69,69
2023-02-16 00:00:00,marketplace report,Puro,Supercritical,Biochar,,Unifrog,delivered,Wakefield Biochar,15,15
2023-02-16 00:00:00,marketplace report,Puro,Supercritical,Biochar,,IMC,undelivered,Wakefield Biochar,0,1200
2023-02-16 00:00:00,https://registry.puro.earth/carbon-sequestration/retirements,,Puro,Biochar,,Lilac Solutions,delivered,Douglas County Forest Products,200,200
2023-02-16 00:00:00,https://registry.puro.earth/carbon-sequestration/retirements,,Puro,Biochar,118400,Lilac Solutions,delivered,Aperam BioEnergia,800,800
2023-02-14 00:00:00,Data partner submission through Portal,,,Electrochemical ocean CO2 capture,6750,Ledgy AG,undelivered,SeaO2,0,2
2023-02-09 00:00:00,https://www.rothschildandco.com/en/newsroom/corporate-sustainability/2023/02/randco-and-carbo-culture-sign-multi-year-carbon-removal-offtake-agreement/,,,Biochar,,Rothschild & Co,undelivered,Carbo Culture,0,0
2023-02-06 00:00:00,https://registry.puro.earth/carbon-sequestration/retirements,,Puro,Biochar,,Lilac Solutions,delivered,Freres Biochar,150,150
2023-02-05 23:12:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Biochar Life,"200,23","200,23"
2023-02-02 00:00:00,marketplace report,,Supercritical,Enhanced weathering,,Convex Group,undelivered,UNDO,0,25
2023-02-02 00:00:00,marketplace report,,Supercritical,Enhanced weathering,,Unifrog,undelivered,UNDO,0,4
2023-01-31 22:52:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Carbonfuture Supplier,"200,23","200,23"
2023-01-31 22:51:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Carbonfuture Supplier,"200,06","200,06"
2023-01-31 03:12:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Carbonfuture Supplier,"30,17","30,17"
2023-01-31 02:59:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Carbonfuture Supplier,"24,86","24,86"
2023-01-31 02:59:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Energiewerk Ilg,"43,15","43,15"
2023-01-31 02:59:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Carbonfuture Supplier,"2,79","2,79"
2023-01-30 00:00:00,,,Milkywire,DAC,4108,WRLD Foundation,undelivered,Heirloom,0,2
2023-01-29 11:35:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Carbonfuture Supplier,"2,36","2,36"
2023-01-27 00:00:00,https://registry.puro.earth/carbon-sequestration/retirements,CO2.com,Puro,Biochar,27250,Aggregate Purchase,delivered,V-Grid Energy Systems,109,109
2023-01-27 00:00:00,https://registry.puro.earth/carbon-sequestration/retirements,CO2.com,Puro,Biochar,8250,Aggregate Purchase,delivered,V-Grid Energy Systems,33,33
2023-01-26 16:04:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Mash makes,"16,6","16,6"
2023-01-26 00:00:00,,,Ceezer,Biochar,18197,Unknown,delivered,Wakefield Biochar,105,105
2023-01-25 00:00:00,registry,Watershed,Puro,Biochar,,Dataiku,delivered,Bussme Energy,60,60
2023-01-25 00:00:00,https://registry.puro.earth/carbon-sequestration/retirements,Lune,Puro,Biochar,,Vestre,delivered,Wakefield Biochar,336,336
2023-01-25 00:00:00,registry,Watershed,Puro,Biochar,,Dataiku,delivered,Bussme Energy,40,40
2023-01-24 00:00:00,marketplace report,Down to Earth,Puro,Biochar,,Gloppen Hotell,delivered,Oplandske Bioenergi (OBIO),"0,83","0,83"
2023-01-24 00:00:00,marketplace report,Down to Earth,Puro,Biochar,,Sparebank 1 SR-Bank,delivered,Oplandske Bioenergi (OBIO),"0,99","0,99"
2023-01-24 00:00:00,marketplace report,Down to Earth,Puro,Biochar,,Bergen Kaffebrenneri,delivered,Oplandske Bioenergi (OBIO),"0,35","0,35"
2023-01-18 00:00:00,https://registry.puro.earth/carbon-sequestration/retirements,,Puro,Biochar,,Swiss Re ,delivered,Wakefield Biochar,2700,2700
2023-01-16 00:00:00,https://cleantechnica.com/2023/01/16/carbonfuture-mash-makes-join-forces-for-50000t-of-carbon-removal/,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,undelivered,Mash makes,0,50000
2023-01-16 00:00:00,,Supercritical,Puro,Biochar,,Searchpilot,delivered,Wakefield Biochar,31,31
2023-01-16 00:00:00,supplier report,South Pole,Carbonfuture,Biochar,17000,Carbonfuture Anonymous Purchaser,delivered,Novocarbo,100,100
2023-01-15 00:00:00,,,Ceezer,Enhanced Weathering,11560,Unknown,undelivered,Everest Carbon,0,40
2023-01-09 11:13:00,Carbonfuture Marketplace Report,,Carbonfuture,Biochar,,Carbonfuture Anonymous Purchaser,delivered,Carbonfuture Supplier,"36,16","36,16"
2023-01-09 00:00:00,https://registry.puro.earth/carbon-sequestration/retirements,,Puro,Biochar,,Imperial Hotel (Cork),delivered,Bussme Energy,2,2
2023-01-09 00:00:00,,,Ceezer,Enhanced Weathering,15200,Unknown,delivered,UNDO,19,19
2023-01-06 00:00:00,https://www.1pointfive.com/1pointfive-announces-agreement-with-houston-texans,,,DAC,,Houston Texans,undelivered,1PointFive,0,0
2023-01-04 00:00:00,https://registry.puro.earth/carbon-sequestration/retirements,Accend,Puro,Biochar,,Fortum Strøm,delivered,Oplandske Bioenergi (OBIO),2,2
2023-01-01 00:00:00,https://sustainability.lune.co/vestre-as?certificate=1,,Lune,Mineralization,,Vestre,delivered,CarbonCure,21,21
2023-01-01 00:00:00,https://sustainability.lune.co/vestre-as?certificate=1,,Lune,DAC,,Vestre,undelivered,1PointFive,100,100
2022-12-31 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,56
2022-12-30 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,31
2022-12-30 00:00:00,marketplace report,,Watershed,Biooil,,Aggregate Purchase,undelivered,Charm Industrial,0,5
